task_name,chain,chain_families,shifted_chain,shifted_chain_families,difficulty,shift_type,schema_success,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,final_score,pred_pre_json,pred_post_json,pred_pre_probe_json,pred_post_probe_json,support_pool_json,queries_json,probes_json,post_support_pool_json,post_queries_json,post_probes_json,metadata_json,error_type,error_message
compositional_induction_string,iteration_duplicate -> permutation_reverse,iteration -> permutation,reindexing_rotate_k_1 -> permutation_reverse,reindexing -> permutation,hard,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""], ""2"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""], ""3"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""], ""4"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""], ""5"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""]}","{""1"": [""guta"", ""suv"", ""pafgo""], ""2"": [""guta"", ""suv"", ""pafgo""], ""3"": [""guta"", ""suv"", ""pafgo""], ""4"": [""guta"", ""suv"", ""pafgo""], ""5"": [""guta"", ""suv"", ""pafgo""]}","[""ches"", ""ralba"", ""ches"", ""ralba""]","[""suv"", ""pafgo""]","[{""inp"": ""ralba pafgo ches"", ""out"": ""ches pafgo ralba ches pafgo ralba""}, {""inp"": ""ralba guta ches"", ""out"": ""ches guta ralba ches guta ralba""}, {""inp"": ""pafgo guta suv"", ""out"": ""suv guta pafgo suv guta pafgo""}, {""inp"": ""guta ches pafgo"", ""out"": ""pafgo ches guta pafgo ches guta""}, {""inp"": ""pafgo ches guta"", ""out"": ""guta ches pafgo guta ches pafgo""}]","[{""inp"": ""guta pafgo ralba"", ""out"": ""ralba pafgo guta ralba pafgo guta""}]","[{""inp"": ""ralba ches"", ""out"": ""ches ralba ches ralba""}]","[{""inp"": ""pafgo ralba guta"", ""out"": ""ralba pafgo guta""}, {""inp"": ""ches suv pafgo"", ""out"": ""suv ches pafgo""}, {""inp"": ""ralba ches pafgo"", ""out"": ""ches ralba pafgo""}, {""inp"": ""guta suv pafgo"", ""out"": ""suv guta pafgo""}, {""inp"": ""guta pafgo ches"", ""out"": ""pafgo guta ches""}]","[{""inp"": ""suv guta pafgo"", ""out"": ""guta suv pafgo""}]","[{""inp"": ""pafgo suv"", ""out"": ""pafgo suv""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""extension"", ""iteration"", ""partitioning"", ""permutation"", ""reindexing""], ""op_names"": [""iteration_duplicate"", ""permutation_reverse""], ""op_families"": [""iteration"", ""permutation""], ""op_params"": [{}, {}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""permutation_reverse""], ""shifted_op_families"": [""reindexing"", ""permutation""], ""shifted_op_params"": [{""k"": 1}, {}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""pafgo guta suv pafgo guta suv""}",,
compositional_induction_string,reindexing_rotate_k_1 -> permutation_reverse,reindexing -> permutation,partitioning_by_offset_offset_1 -> permutation_reverse,partitioning -> permutation,medium,single_op_shift,True,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.55,"{""1"": [""labdo labdo labdo labdo""], ""2"": [""labdo labdo labdo labdo""], ""3"": [""labdo labdo labdo labdo""], ""4"": [""labdo labdo labdo labdo""], ""5"": [""labdo labdo labdo labdo""]}","{""1"": [""fifu labdo""], ""2"": [""fifu""], ""3"": [""fifu""], ""4"": [""fifu fifu""], ""5"": [""fifu fifu""]}","[""labdo fifu mos fifu fifu""]","[""fifu fifu fifu""]","[{""inp"": ""mos fifu mos labdo"", ""out"": ""mos fifu mos labdo""}, {""inp"": ""mos mos mos labdo"", ""out"": ""mos mos mos labdo""}, {""inp"": ""fifu labdo fifu labdo"", ""out"": ""fifu labdo fifu labdo""}, {""inp"": ""mos mos labdo fifu"", ""out"": ""labdo mos mos fifu""}, {""inp"": ""mos fifu mos"", ""out"": ""fifu mos mos""}]","[{""inp"": ""labdo labdo labdo labdo"", ""out"": ""labdo labdo labdo labdo""}]","[{""inp"": ""fifu labdo mos fifu fifu"", ""out"": ""fifu mos labdo fifu fifu""}]","[{""inp"": ""fifu labdo fifu mos"", ""out"": ""mos labdo""}, {""inp"": ""mos fifu mos"", ""out"": ""fifu""}, {""inp"": ""labdo labdo fifu"", ""out"": ""labdo""}, {""inp"": ""labdo mos mos mos"", ""out"": ""mos mos""}, {""inp"": ""labdo fifu labdo mos"", ""out"": ""mos fifu""}]","[{""inp"": ""labdo fifu fifu"", ""out"": ""fifu""}]","[{""inp"": ""mos mos fifu fifu fifu"", ""out"": ""fifu mos""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""partitioning"", ""reindexing""], ""op_names"": [""reindexing_rotate_k_1"", ""permutation_reverse""], ""op_families"": [""reindexing"", ""permutation""], ""op_params"": [{""k"": 1}, {}], ""shifted_op_names"": [""partitioning_by_offset_offset_1"", ""permutation_reverse""], ""shifted_op_families"": [""partitioning"", ""permutation""], ""shifted_op_params"": [{""offset"": 1}, {}], ""num_steps"": 2, ""repetition_mode"": ""medium"", ""old_rule_post_query_output"": ""fifu labdo fifu""}",,
compositional_induction_string,extension_append_boundary_side_last -> reindexing_rotate_k_1,extension -> reindexing,permutation_reverse -> reindexing_rotate_k_1,permutation -> reindexing,medium,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""tate"", ""tate"", ""tate"", ""tate"", ""tate""], ""2"": [""tate"", ""tate"", ""tate"", ""tate"", ""tate""], ""3"": [""tate"", ""tate"", ""tate"", ""tate"", ""tate""], ""4"": [""tate"", ""tate"", ""tate"", ""tate"", ""tate""], ""5"": [""tate"", ""tate"", ""tate"", ""tate"", ""tate""]}","{""1"": [""tate"", ""tate"", ""zasa""], ""2"": [""tate"", ""tate"", ""zasa""], ""3"": [""tate"", ""zasa"", ""tate""], ""4"": [""tate"", ""tate"", ""zasa""], ""5"": [""tate"", ""tate"", ""zasa""]}","[""zasa"", ""tate"", ""tate"", ""zasa"", ""zasa"", ""tate"", ""zasa""]","[""zasa"", ""zeri"", ""zeri"", ""zeri"", ""zeri"", ""zeri""]","[{""inp"": ""zasa zasa zasa tate"", ""out"": ""tate zasa zasa zasa tate""}, {""inp"": ""zasa tate zasa zeri"", ""out"": ""zeri zasa tate zasa zeri""}, {""inp"": ""zeri tate zasa"", ""out"": ""zasa zeri tate zasa""}, {""inp"": ""tate tate zasa zeri"", ""out"": ""zeri tate tate zasa zeri""}, {""inp"": ""zasa zasa tate zasa"", ""out"": ""zasa zasa zasa tate zasa""}]","[{""inp"": ""tate tate tate tate"", ""out"": ""tate tate tate tate tate""}]","[{""inp"": ""tate tate zasa zasa tate zasa"", ""out"": ""zasa tate tate zasa zasa tate zasa""}]","[{""inp"": ""zeri zasa zeri tate"", ""out"": ""zeri tate zeri zasa""}, {""inp"": ""zasa zeri zasa"", ""out"": ""zasa zasa zeri""}, {""inp"": ""zeri tate zeri zasa"", ""out"": ""zeri zasa zeri tate""}, {""inp"": ""tate tate tate tate"", ""out"": ""tate tate tate tate""}, {""inp"": ""tate tate zeri"", ""out"": ""tate zeri tate""}]","[{""inp"": ""tate zasa tate"", ""out"": ""tate tate zasa""}]","[{""inp"": ""zasa zeri zeri zeri zeri zeri"", ""out"": ""zasa zeri zeri zeri zeri zeri""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""reindexing"", ""extension""], ""op_names"": [""extension_append_boundary_side_last"", ""reindexing_rotate_k_1""], ""op_families"": [""extension"", ""reindexing""], ""op_params"": [{""side"": ""last""}, {""k"": 1}], ""shifted_op_names"": [""permutation_reverse"", ""reindexing_rotate_k_1""], ""shifted_op_families"": [""permutation"", ""reindexing""], ""shifted_op_params"": [{}, {""k"": 1}], ""num_steps"": 2, ""repetition_mode"": ""medium"", ""old_rule_post_query_output"": ""tate tate zasa tate""}",,
compositional_induction_string,reindexing_rotate_k_1,reindexing,permutation_reverse,permutation,easy,single_op_shift,True,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,"{""1"": [""fesi lapa lapa fesi benu""], ""2"": [""fesi lapa lapa fesi benu""], ""3"": [""fesi lapa lapa fesi benu""], ""4"": [""fesi lapa lapa fesi benu""], ""5"": [""fesi lapa lapa fesi benu""]}","{""1"": [""benu lapa benu lapa fesi""], ""2"": [""lapa benu fesi lapa benu""], ""3"": [""benu benu fesi lapa lapa""], ""4"": [""lapa benu fesi benu lapa""], ""5"": [""lapa fesi benu benu lapa""]}","[""fesi fesi benu fesi fesi lapa lapa""]","[""lapa fesi fesi benu benu benu fesi""]","[{""inp"": ""benu lapa fesi benu lapa"", ""out"": ""lapa benu lapa fesi benu""}, {""inp"": ""fesi lapa benu benu fesi"", ""out"": ""fesi fesi lapa benu benu""}, {""inp"": ""benu lapa lapa benu"", ""out"": ""benu benu lapa lapa""}, {""inp"": ""fesi fesi benu lapa fesi"", ""out"": ""fesi fesi fesi benu lapa""}, {""inp"": ""lapa fesi benu lapa"", ""out"": ""lapa lapa fesi benu""}]","[{""inp"": ""lapa lapa fesi benu fesi"", ""out"": ""fesi lapa lapa fesi benu""}]","[{""inp"": ""benu fesi fesi lapa lapa fesi fesi"", ""out"": ""fesi benu fesi fesi lapa lapa fesi""}]","[{""inp"": ""lapa lapa benu benu lapa"", ""out"": ""lapa benu benu lapa lapa""}, {""inp"": ""benu benu benu lapa"", ""out"": ""lapa benu benu benu""}, {""inp"": ""lapa lapa benu benu benu"", ""out"": ""benu benu benu lapa lapa""}, {""inp"": ""lapa benu lapa benu fesi"", ""out"": ""fesi benu lapa benu lapa""}, {""inp"": ""benu benu fesi lapa"", ""out"": ""lapa fesi benu benu""}]","[{""inp"": ""benu fesi lapa benu lapa"", ""out"": ""lapa benu lapa fesi benu""}]","[{""inp"": ""fesi fesi benu benu benu fesi lapa"", ""out"": ""lapa fesi benu benu benu fesi fesi""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""reindexing""], ""op_names"": [""reindexing_rotate_k_1""], ""op_families"": [""reindexing""], ""op_params"": [{""k"": 1}], ""shifted_op_names"": [""permutation_reverse""], ""shifted_op_families"": [""permutation""], ""shifted_op_params"": [{}], ""num_steps"": 1, ""repetition_mode"": ""high"", ""old_rule_post_query_output"": ""lapa benu fesi lapa benu""}",,
compositional_induction_string,iteration_duplicate -> extension_append_boundary_side_last,iteration -> extension,iteration_duplicate -> reindexing_rotate_k_-1,iteration -> reindexing,hard,single_op_shift,True,1.0,0.875,0.875,1.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,0.9625000000000001,"{""1"": [""tuso rocha semu tuso rocha semu semu""], ""2"": [""tuso rocha semu tuso rocha semu semu""], ""3"": [""tuso rocha semu tuso rocha semu semu""], ""4"": [""tuso rocha semu tuso rocha semu semu""], ""5"": [""tuso rocha semu tuso rocha semu semu""]}","{""1"": [""rocha semu simsa rocha semu simsa""], ""2"": [""simsa rocha semu simsa rocha semu""], ""3"": [""simsa rocha semu simsa rocha semu""], ""4"": [""simsa rocha semu simsa rocha semu""], ""5"": [""simsa rocha semu simsa rocha semu""]}","[""vobo semu simsa tuso vobo semu simsa tuso tuso""]","[""rocha simsa tuso vobo rocha simsa tuso vobo""]","[{""inp"": ""rocha vobo tuso"", ""out"": ""rocha vobo tuso rocha vobo tuso tuso""}, {""inp"": ""rocha semu vobo"", ""out"": ""rocha semu vobo rocha semu vobo vobo""}, {""inp"": ""vobo semu rocha"", ""out"": ""vobo semu rocha vobo semu rocha rocha""}, {""inp"": ""rocha tuso semu"", ""out"": ""rocha tuso semu rocha tuso semu semu""}, {""inp"": ""semu rocha simsa"", ""out"": ""semu rocha simsa semu rocha simsa simsa""}]","[{""inp"": ""tuso rocha semu"", ""out"": ""tuso rocha semu tuso rocha semu semu""}]","[{""inp"": ""vobo semu simsa tuso"", ""out"": ""vobo semu simsa tuso vobo semu simsa tuso tuso""}]","[{""inp"": ""simsa rocha tuso"", ""out"": ""rocha tuso simsa rocha tuso simsa""}, {""inp"": ""rocha semu tuso"", ""out"": ""semu tuso rocha semu tuso rocha""}, {""inp"": ""simsa rocha semu"", ""out"": ""rocha semu simsa rocha semu simsa""}, {""inp"": ""semu simsa tuso"", ""out"": ""simsa tuso semu simsa tuso semu""}, {""inp"": ""rocha vobo simsa"", ""out"": ""vobo simsa rocha vobo simsa rocha""}]","[{""inp"": ""semu simsa rocha"", ""out"": ""simsa rocha semu simsa rocha semu""}]","[{""inp"": ""vobo rocha simsa tuso"", ""out"": ""rocha simsa tuso vobo rocha simsa tuso vobo""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""partitioning"", ""permutation"", ""extension"", ""reindexing"", ""iteration""], ""op_names"": [""iteration_duplicate"", ""extension_append_boundary_side_last""], ""op_families"": [""iteration"", ""extension""], ""op_params"": [{}, {""side"": ""last""}], ""shifted_op_names"": [""iteration_duplicate"", ""reindexing_rotate_k_-1""], ""shifted_op_families"": [""iteration"", ""reindexing""], ""shifted_op_params"": [{}, {""k"": -1}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""semu simsa rocha semu simsa rocha rocha""}",,
compositional_induction_string,permutation_reverse -> extension_append_boundary_side_last,permutation -> extension,reindexing_rotate_k_-1 -> extension_append_boundary_side_last,reindexing -> extension,hard,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""pukfu"", ""gadva"", ""beni""], ""2"": [""pukfu"", ""gadva"", ""beni"", ""beni""], ""3"": [""pukfu"", ""gadva"", ""beni"", ""beni""], ""4"": [""pukfu"", ""gadva"", ""beni"", ""beni""], ""5"": [""pukfu"", ""gadva"", ""beni"", ""beni""]}","{""1"": [""beni"", ""pukfu"", ""sod"", ""sod""], ""2"": [""beni"", ""pukfu"", ""sod"", ""sod""], ""3"": [""beni"", ""pukfu"", ""sod"", ""sod""], ""4"": [""beni"", ""pukfu"", ""sod"", ""sod""], ""5"": [""beni"", ""pukfu"", ""sod"", ""sod""]}","[""sod"", ""beni"", ""beni""]","[""sod"", ""gadva"", ""gadva""]","[{""inp"": ""beni sod gadva"", ""out"": ""gadva sod beni beni""}, {""inp"": ""beni gadva sod"", ""out"": ""sod gadva beni beni""}, {""inp"": ""pukfu kapa beni"", ""out"": ""beni kapa pukfu pukfu""}, {""inp"": ""pukfu gadva sod"", ""out"": ""sod gadva pukfu pukfu""}, {""inp"": ""gadva pukfu beni"", ""out"": ""beni pukfu gadva gadva""}]","[{""inp"": ""beni gadva pukfu"", ""out"": ""pukfu gadva beni beni""}]","[{""inp"": ""beni sod"", ""out"": ""sod beni beni""}]","[{""inp"": ""sod beni kapa"", ""out"": ""beni kapa sod sod""}, {""inp"": ""beni kapa sod"", ""out"": ""kapa sod beni beni""}, {""inp"": ""sod kapa pukfu"", ""out"": ""kapa pukfu sod sod""}, {""inp"": ""pukfu beni gadva"", ""out"": ""beni gadva pukfu pukfu""}, {""inp"": ""gadva beni kapa"", ""out"": ""beni kapa gadva gadva""}]","[{""inp"": ""sod pukfu beni"", ""out"": ""pukfu beni sod sod""}]","[{""inp"": ""gadva sod"", ""out"": ""sod gadva gadva""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""extension"", ""partitioning"", ""permutation"", ""iteration"", ""reindexing""], ""op_names"": [""permutation_reverse"", ""extension_append_boundary_side_last""], ""op_families"": [""permutation"", ""extension""], ""op_params"": [{}, {""side"": ""last""}], ""shifted_op_names"": [""reindexing_rotate_k_-1"", ""extension_append_boundary_side_last""], ""shifted_op_families"": [""reindexing"", ""extension""], ""shifted_op_params"": [{""k"": -1}, {""side"": ""last""}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""beni pukfu sod sod""}",,
compositional_induction_string,reindexing_rotate_k_1 -> partitioning_by_offset_offset_1,reindexing -> partitioning,reindexing_rotate_k_1 -> extension_append_boundary_side_last,reindexing -> extension,hard,single_op_shift,True,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0375,"{""1"": [""gikdu""], ""2"": [""sebi""], ""3"": [""monsha""], ""4"": [""gikdu""], ""5"": [""chuf""]}","{""1"": [""gikdu monsha tur tur""], ""2"": [""gikdu monsha tur tur""], ""3"": [""gikdu monsha tur tur""], ""4"": [""gikdu monsha tur tur""], ""5"": [""tur monsha gikdu gikdu""]}","[""monsha""]","[""tur monsha sebi gikdu gikdu""]","[{""inp"": ""monsha tur sebi"", ""out"": ""monsha""}, {""inp"": ""monsha gikdu chuf"", ""out"": ""monsha""}, {""inp"": ""chuf tur monsha"", ""out"": ""chuf""}, {""inp"": ""tur sebi gikdu"", ""out"": ""tur""}, {""inp"": ""gikdu sebi chuf"", ""out"": ""gikdu""}]","[{""inp"": ""tur gikdu sebi"", ""out"": ""tur""}]","[{""inp"": ""gikdu chuf monsha tur"", ""out"": ""gikdu monsha""}]","[{""inp"": ""monsha sebi gikdu"", ""out"": ""gikdu monsha sebi sebi""}, {""inp"": ""sebi tur gikdu"", ""out"": ""gikdu sebi tur tur""}, {""inp"": ""monsha chuf sebi"", ""out"": ""sebi monsha chuf chuf""}, {""inp"": ""sebi tur monsha"", ""out"": ""monsha sebi tur tur""}, {""inp"": ""gikdu tur sebi"", ""out"": ""sebi gikdu tur tur""}]","[{""inp"": ""monsha gikdu tur"", ""out"": ""tur monsha gikdu gikdu""}]","[{""inp"": ""monsha sebi tur gikdu"", ""out"": ""gikdu monsha sebi tur tur""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""partitioning"", ""reindexing"", ""iteration"", ""extension"", ""permutation""], ""op_names"": [""reindexing_rotate_k_1"", ""partitioning_by_offset_offset_1""], ""op_families"": [""reindexing"", ""partitioning""], ""op_params"": [{""k"": 1}, {""offset"": 1}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""extension_append_boundary_side_last""], ""shifted_op_families"": [""reindexing"", ""extension""], ""shifted_op_params"": [{""k"": 1}, {""side"": ""last""}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""monsha""}",,
compositional_induction_string,reindexing_rotate_k_1 -> extension_append_boundary_side_last,reindexing -> extension,reindexing_rotate_k_1 -> partitioning_by_offset_offset_0,reindexing -> partitioning,hard,single_op_shift,True,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.15,"{""1"": [""shivu"", ""nukme"", ""mok""], ""2"": [""shivu"", ""nukme"", ""mok""], ""3"": [""shivu"", ""nukme"", ""mok""], ""4"": [""shivu"", ""nukme"", ""mok""], ""5"": [""shivu"", ""nukme"", ""mok""]}","{""1"": [""tibo"", ""shivu""], ""2"": [""tibo"", ""shivu""], ""3"": [""tibo"", ""shivu""], ""4"": [""tibo"", ""shivu""], ""5"": [""tibo"", ""shivu""]}","[""nukme"", ""tibo"", ""tibo""]","[""tibo"", ""shivu""]","[{""inp"": ""mok kedche nukme"", ""out"": ""nukme mok kedche kedche""}, {""inp"": ""nukme tibo kedche"", ""out"": ""kedche nukme tibo tibo""}, {""inp"": ""mok nukme kedche"", ""out"": ""kedche mok nukme nukme""}, {""inp"": ""tibo mok kedche"", ""out"": ""kedche tibo mok mok""}, {""inp"": ""nukme shivu mok"", ""out"": ""mok nukme shivu shivu""}]","[{""inp"": ""nukme mok shivu"", ""out"": ""shivu nukme mok mok""}]","[{""inp"": ""tibo nukme"", ""out"": ""nukme tibo tibo""}]","[{""inp"": ""mok kedche nukme"", ""out"": ""nukme kedche""}, {""inp"": ""shivu kedche nukme"", ""out"": ""nukme kedche""}, {""inp"": ""kedche mok tibo"", ""out"": ""tibo mok""}, {""inp"": ""nukme mok tibo"", ""out"": ""tibo mok""}, {""inp"": ""kedche mok nukme"", ""out"": ""nukme mok""}]","[{""inp"": ""nukme shivu tibo"", ""out"": ""tibo shivu""}]","[{""inp"": ""shivu tibo"", ""out"": ""tibo""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""reindexing"", ""iteration"", ""permutation"", ""extension"", ""partitioning""], ""op_names"": [""reindexing_rotate_k_1"", ""extension_append_boundary_side_last""], ""op_families"": [""reindexing"", ""extension""], ""op_params"": [{""k"": 1}, {""side"": ""last""}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""partitioning_by_offset_offset_0""], ""shifted_op_families"": [""reindexing"", ""partitioning""], ""shifted_op_params"": [{""k"": 1}, {""offset"": 0}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""tibo nukme shivu shivu""}",,
compositional_induction_string,reindexing_rotate_k_1 -> permutation_reverse,reindexing -> permutation,reindexing_rotate_k_1 -> iteration_duplicate,reindexing -> iteration,hard,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""pek"", ""sholu"", ""shis""], ""2"": [""pek"", ""sholu"", ""shis""], ""3"": [""pek"", ""sholu"", ""shis""], ""4"": [""pek"", ""sholu"", ""shis""], ""5"": [""pek"", ""sholu"", ""shis""]}","{""1"": [""pek"", ""shis"", ""rig"", ""pek"", ""shis"", ""rig""], ""2"": [""pek"", ""shis"", ""rig"", ""pek"", ""shis"", ""rig""], ""3"": [""pek"", ""shis"", ""rig"", ""pek"", ""shis"", ""rig""], ""4"": [""pek"", ""shis"", ""rig"", ""pek"", ""shis"", ""rig""], ""5"": [""pek"", ""shis"", ""rig"", ""pek"", ""shis"", ""rig""]}","[""pek"", ""rig"", ""sholu"", ""shis"", ""nabe""]","[""rig"", ""pek"", ""sholu"", ""nabe"", ""shis"", ""rig"", ""pek"", ""sholu"", ""nabe"", ""shis""]","[{""inp"": ""shis nabe sholu"", ""out"": ""nabe shis sholu""}, {""inp"": ""nabe sholu shis"", ""out"": ""sholu nabe shis""}, {""inp"": ""pek shis nabe"", ""out"": ""shis pek nabe""}, {""inp"": ""shis nabe pek"", ""out"": ""nabe shis pek""}, {""inp"": ""sholu rig nabe"", ""out"": ""rig sholu nabe""}]","[{""inp"": ""sholu pek shis"", ""out"": ""pek sholu shis""}]","[{""inp"": ""sholu pek shis nabe rig"", ""out"": ""nabe shis pek sholu rig""}]","[{""inp"": ""rig pek sholu"", ""out"": ""sholu rig pek sholu rig pek""}, {""inp"": ""nabe rig pek"", ""out"": ""pek nabe rig pek nabe rig""}, {""inp"": ""shis rig sholu"", ""out"": ""sholu shis rig sholu shis rig""}, {""inp"": ""shis nabe rig"", ""out"": ""rig shis nabe rig shis nabe""}, {""inp"": ""shis sholu rig"", ""out"": ""rig shis sholu rig shis sholu""}]","[{""inp"": ""shis rig pek"", ""out"": ""pek shis rig pek shis rig""}]","[{""inp"": ""pek sholu nabe shis rig"", ""out"": ""rig pek sholu nabe shis rig pek sholu nabe shis""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""reindexing"", ""partitioning"", ""iteration"", ""permutation"", ""extension""], ""op_names"": [""reindexing_rotate_k_1"", ""permutation_reverse""], ""op_families"": [""reindexing"", ""permutation""], ""op_params"": [{""k"": 1}, {}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""iteration_duplicate""], ""shifted_op_families"": [""reindexing"", ""iteration""], ""shifted_op_params"": [{""k"": 1}, {}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""rig shis pek""}",,
compositional_induction_string,extension_append_boundary_side_first -> partitioning_by_offset_offset_0,extension -> partitioning,extension_append_boundary_side_first -> reindexing_rotate_k_-1,extension -> reindexing,hard,single_op_shift,True,0.75,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.6000000000000001,"{""1"": [""beku puf""], ""2"": [""beku puf""], ""3"": [""beku puf""], ""4"": [""beku gide""], ""5"": [""beku puf""]}","{""1"": [""puf gide misi misi""], ""2"": [""puf gide misi misi""], ""3"": [""puf gide misi misi""], ""4"": [""puf gide misi misi""], ""5"": [""puf gide misi misi""]}","[""puf gide""]","[""gide puf beku beku""]","[{""inp"": ""zocho misi puf"", ""out"": ""zocho puf""}, {""inp"": ""gide zocho beku"", ""out"": ""gide beku""}, {""inp"": ""misi zocho beku"", ""out"": ""misi beku""}, {""inp"": ""puf beku misi"", ""out"": ""puf misi""}, {""inp"": ""puf gide misi"", ""out"": ""puf misi""}]","[{""inp"": ""beku gide puf"", ""out"": ""beku puf""}]","[{""inp"": ""puf zocho misi beku gide"", ""out"": ""puf misi gide""}]","[{""inp"": ""beku puf misi"", ""out"": ""puf misi beku beku""}, {""inp"": ""beku gide misi"", ""out"": ""gide misi beku beku""}, {""inp"": ""misi gide zocho"", ""out"": ""gide zocho misi misi""}, {""inp"": ""puf misi gide"", ""out"": ""misi gide puf puf""}, {""inp"": ""zocho beku puf"", ""out"": ""beku puf zocho zocho""}]","[{""inp"": ""misi puf gide"", ""out"": ""puf gide misi misi""}]","[{""inp"": ""beku gide zocho puf misi"", ""out"": ""gide zocho puf misi beku beku""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""permutation"", ""partitioning"", ""iteration"", ""reindexing"", ""extension""], ""op_names"": [""extension_append_boundary_side_first"", ""partitioning_by_offset_offset_0""], ""op_families"": [""extension"", ""partitioning""], ""op_params"": [{""side"": ""first""}, {""offset"": 0}], ""shifted_op_names"": [""extension_append_boundary_side_first"", ""reindexing_rotate_k_-1""], ""shifted_op_families"": [""extension"", ""reindexing""], ""shifted_op_params"": [{""side"": ""first""}, {""k"": -1}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""misi gide""}",,
