task_name,chain,chain_families,shifted_chain,shifted_chain_families,difficulty,shift_type,schema_success,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,final_score,pred_pre_json,pred_post_json,pred_pre_probe_json,pred_post_probe_json,support_pool_json,queries_json,probes_json,post_support_pool_json,post_queries_json,post_probes_json,metadata_json,error_type,error_message
compositional_induction_string,extension_append_boundary_side_last -> reindexing_rotate_k_1,extension -> reindexing,permutation_reverse -> reindexing_rotate_k_1,permutation -> reindexing,medium,single_op_shift,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,"{""1"": [""zasa zasa zasa tate""], ""2"": [""tate tate tate tate""], ""3"": [""zasa zeri tate zasa""], ""4"": [""zeri tate tate tate zasa""], ""5"": [""tate zasa zasa zasa zasa""]}","{""1"": [""tate zasa zeri""], ""2"": [""zasa zasa zasa""], ""3"": [""zasa tate zasa""], ""4"": [""tate tate tate""], ""5"": [""zasa zasa tate""]}","[""tate zasa zasa zasa tate tate""]","[""zasa zeri zeri zeri zeri zeri""]","[{""inp"": ""zasa zasa zasa tate"", ""out"": ""tate zasa zasa zasa tate""}, {""inp"": ""zasa tate zasa zeri"", ""out"": ""zeri zasa tate zasa zeri""}, {""inp"": ""zeri tate zasa"", ""out"": ""zasa zeri tate zasa""}, {""inp"": ""tate tate zasa zeri"", ""out"": ""zeri tate tate zasa zeri""}, {""inp"": ""zasa zasa tate zasa"", ""out"": ""zasa zasa zasa tate zasa""}]","[{""inp"": ""tate tate tate tate"", ""out"": ""tate tate tate tate tate""}]","[{""inp"": ""tate tate zasa zasa tate zasa"", ""out"": ""zasa tate tate zasa zasa tate zasa""}]","[{""inp"": ""zeri zasa zeri tate"", ""out"": ""zeri tate zeri zasa""}, {""inp"": ""zasa zeri zasa"", ""out"": ""zasa zasa zeri""}, {""inp"": ""zeri tate zeri zasa"", ""out"": ""zeri zasa zeri tate""}, {""inp"": ""tate tate tate tate"", ""out"": ""tate tate tate tate""}, {""inp"": ""tate tate zeri"", ""out"": ""tate zeri tate""}]","[{""inp"": ""tate zasa tate"", ""out"": ""tate tate zasa""}]","[{""inp"": ""zasa zeri zeri zeri zeri zeri"", ""out"": ""zasa zeri zeri zeri zeri zeri""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""reindexing"", ""extension""], ""op_names"": [""extension_append_boundary_side_last"", ""reindexing_rotate_k_1""], ""op_families"": [""extension"", ""reindexing""], ""op_params"": [{""side"": ""last""}, {""k"": 1}], ""shifted_op_names"": [""permutation_reverse"", ""reindexing_rotate_k_1""], ""shifted_op_families"": [""permutation"", ""reindexing""], ""shifted_op_params"": [{}, {""k"": 1}], ""num_steps"": 2, ""repetition_mode"": ""medium"", ""old_rule_post_query_output"": ""tate tate zasa tate""}",,
compositional_induction_string,reindexing_rotate_k_1,reindexing,permutation_reverse,permutation,easy,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""benu fesi lapa fesi lapa""], ""2"": [""benu fesi lapa benu lapa""], ""3"": [""benu benu fesi lapa""], ""4"": [""benu benu fesi lapa lapa""], ""5"": [""benu lapa lapa fesi benu""]}","{""1"": [""benu benu lapa benu lapa""], ""2"": [""benu lapa benu benu lapa""], ""3"": [""benu lapa benu benu lapa""], ""4"": [""lapa benu benu benu lapa""], ""5"": [""lapa fesi benu benu lapa""]}","[""fesi lapa lapa fesi lapa fesi""]","[""lapa benu benu benu lapa lapa fesi""]","[{""inp"": ""benu lapa fesi benu lapa"", ""out"": ""lapa benu lapa fesi benu""}, {""inp"": ""fesi lapa benu benu fesi"", ""out"": ""fesi fesi lapa benu benu""}, {""inp"": ""benu lapa lapa benu"", ""out"": ""benu benu lapa lapa""}, {""inp"": ""fesi fesi benu lapa fesi"", ""out"": ""fesi fesi fesi benu lapa""}, {""inp"": ""lapa fesi benu lapa"", ""out"": ""lapa lapa fesi benu""}]","[{""inp"": ""lapa lapa fesi benu fesi"", ""out"": ""fesi lapa lapa fesi benu""}]","[{""inp"": ""benu fesi fesi lapa lapa fesi fesi"", ""out"": ""fesi benu fesi fesi lapa lapa fesi""}]","[{""inp"": ""lapa lapa benu benu lapa"", ""out"": ""lapa benu benu lapa lapa""}, {""inp"": ""benu benu benu lapa"", ""out"": ""lapa benu benu benu""}, {""inp"": ""lapa lapa benu benu benu"", ""out"": ""benu benu benu lapa lapa""}, {""inp"": ""lapa benu lapa benu fesi"", ""out"": ""fesi benu lapa benu lapa""}, {""inp"": ""benu benu fesi lapa"", ""out"": ""lapa fesi benu benu""}]","[{""inp"": ""benu fesi lapa benu lapa"", ""out"": ""lapa benu lapa fesi benu""}]","[{""inp"": ""fesi fesi benu benu benu fesi lapa"", ""out"": ""lapa fesi benu benu benu fesi fesi""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""reindexing""], ""op_names"": [""reindexing_rotate_k_1""], ""op_families"": [""reindexing""], ""op_params"": [{""k"": 1}], ""shifted_op_names"": [""permutation_reverse""], ""shifted_op_families"": [""permutation""], ""shifted_op_params"": [{}], ""num_steps"": 1, ""repetition_mode"": ""high"", ""old_rule_post_query_output"": ""lapa benu fesi lapa benu""}",,
compositional_induction_string,iteration_duplicate -> extension_append_boundary_side_last,iteration -> extension,reindexing_rotate_k_-1 -> extension_append_boundary_side_last,reindexing -> extension,hard,single_op_shift,True,0.0,0.875,0.875,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.2625,"{""1"": [""sesi lenlo nede sesi lenlo nede lenlo nede""], ""2"": [""sesi lenlo nede sesi lenlo nede nede nede""], ""3"": [""sesi lenlo nede sesi lenlo nede nede nede""], ""4"": [""sesi lenlo nede sesi lenlo nede nede nede""], ""5"": [""sesi lenlo nede sesi lenlo nede nede nede""]}","{""1"": [""gil vud gil vud""], ""2"": [""gil vud nede nede""], ""3"": [""gil vud nede nede""], ""4"": [""gil vud nede nede""], ""5"": [""gil vud nede nede""]}","[""gil sesi gil sesi sesi sesi""]","[""nede nede vud vud""]","[{""inp"": ""gil sesi vud"", ""out"": ""gil sesi vud gil sesi vud vud""}, {""inp"": ""sesi lenlo gil"", ""out"": ""sesi lenlo gil sesi lenlo gil gil""}, {""inp"": ""lenlo gil sesi"", ""out"": ""lenlo gil sesi lenlo gil sesi sesi""}, {""inp"": ""gil vud lenlo"", ""out"": ""gil vud lenlo gil vud lenlo lenlo""}, {""inp"": ""sesi vud nede"", ""out"": ""sesi vud nede sesi vud nede nede""}]","[{""inp"": ""sesi lenlo nede"", ""out"": ""sesi lenlo nede sesi lenlo nede nede""}]","[{""inp"": ""gil sesi"", ""out"": ""gil sesi gil sesi sesi""}]","[{""inp"": ""gil vud lenlo"", ""out"": ""vud lenlo gil gil""}, {""inp"": ""sesi vud gil"", ""out"": ""vud gil sesi sesi""}, {""inp"": ""lenlo gil nede"", ""out"": ""gil nede lenlo lenlo""}, {""inp"": ""sesi gil lenlo"", ""out"": ""gil lenlo sesi sesi""}, {""inp"": ""gil sesi lenlo"", ""out"": ""sesi lenlo gil gil""}]","[{""inp"": ""nede gil vud"", ""out"": ""gil vud nede nede""}]","[{""inp"": ""vud nede"", ""out"": ""nede vud vud""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""reindexing"", ""iteration"", ""extension"", ""permutation"", ""partitioning""], ""op_names"": [""iteration_duplicate"", ""extension_append_boundary_side_last""], ""op_families"": [""iteration"", ""extension""], ""op_params"": [{}, {""side"": ""last""}], ""shifted_op_names"": [""reindexing_rotate_k_-1"", ""extension_append_boundary_side_last""], ""shifted_op_families"": [""reindexing"", ""extension""], ""shifted_op_params"": [{""k"": -1}, {""side"": ""last""}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""nede gil vud nede gil vud vud""}",,
compositional_induction_string,iteration_duplicate -> extension_append_boundary_side_last,iteration -> extension,iteration_duplicate -> reindexing_rotate_k_-1,iteration -> reindexing,hard,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""tuso rocha semu rocha vobo tuso""], ""2"": [""tuso rocha semu rocha semu vobo""], ""3"": [""tuso rocha semu rocha semu rocha rocha""], ""4"": [""tuso rocha semu rocha tuso semu semu""], ""5"": [""tuso rocha semu tuso rocha semu rocha""]}","{""1"": [""rocha simsa rocha semu rocha""], ""2"": [""rocha simsa rocha semu rocha""], ""3"": [""rocha simsa rocha semu rocha""], ""4"": [""rocha simsa rocha semu rocha""], ""5"": [""rocha simsa rocha semu rocha""]}","[""vobo semu simsa simsa vobo semu simsa tuso""]","[""rocha simsa rocha vobo rocha simsa vobo simsa tuso""]","[{""inp"": ""rocha vobo tuso"", ""out"": ""rocha vobo tuso rocha vobo tuso tuso""}, {""inp"": ""rocha semu vobo"", ""out"": ""rocha semu vobo rocha semu vobo vobo""}, {""inp"": ""vobo semu rocha"", ""out"": ""vobo semu rocha vobo semu rocha rocha""}, {""inp"": ""rocha tuso semu"", ""out"": ""rocha tuso semu rocha tuso semu semu""}, {""inp"": ""semu rocha simsa"", ""out"": ""semu rocha simsa semu rocha simsa simsa""}]","[{""inp"": ""tuso rocha semu"", ""out"": ""tuso rocha semu tuso rocha semu semu""}]","[{""inp"": ""vobo semu simsa tuso"", ""out"": ""vobo semu simsa tuso vobo semu simsa tuso tuso""}]","[{""inp"": ""simsa rocha tuso"", ""out"": ""rocha tuso simsa rocha tuso simsa""}, {""inp"": ""rocha semu tuso"", ""out"": ""semu tuso rocha semu tuso rocha""}, {""inp"": ""simsa rocha semu"", ""out"": ""rocha semu simsa rocha semu simsa""}, {""inp"": ""semu simsa tuso"", ""out"": ""simsa tuso semu simsa tuso semu""}, {""inp"": ""rocha vobo simsa"", ""out"": ""vobo simsa rocha vobo simsa rocha""}]","[{""inp"": ""semu simsa rocha"", ""out"": ""simsa rocha semu simsa rocha semu""}]","[{""inp"": ""vobo rocha simsa tuso"", ""out"": ""rocha simsa tuso vobo rocha simsa tuso vobo""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""partitioning"", ""permutation"", ""extension"", ""reindexing"", ""iteration""], ""op_names"": [""iteration_duplicate"", ""extension_append_boundary_side_last""], ""op_families"": [""iteration"", ""extension""], ""op_params"": [{}, {""side"": ""last""}], ""shifted_op_names"": [""iteration_duplicate"", ""reindexing_rotate_k_-1""], ""shifted_op_families"": [""iteration"", ""reindexing""], ""shifted_op_params"": [{}, {""k"": -1}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""semu simsa rocha semu simsa rocha rocha""}",,
compositional_induction_string,permutation_reverse -> extension_append_boundary_side_last,permutation -> extension,reindexing_rotate_k_-1 -> extension_append_boundary_side_last,reindexing -> extension,hard,single_op_shift,True,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.1,"{""1"": [""gadva pukfu beni""], ""2"": [""pukfu gadva beni beni""], ""3"": [""pukfu gadva beni""], ""4"": [""pukfu gadva beni""], ""5"": [""pukfu gadva beni""]}","{""1"": [""pukfu beni sod beni""], ""2"": [""pukfu sod beni beni""], ""3"": [""pukfu sod beni beni""], ""4"": [""pukfu sod beni beni""], ""5"": [""pukfu sod beni beni""]}","[""sod beni beni""]","[""sod gadva sod""]","[{""inp"": ""beni sod gadva"", ""out"": ""gadva sod beni beni""}, {""inp"": ""beni gadva sod"", ""out"": ""sod gadva beni beni""}, {""inp"": ""pukfu kapa beni"", ""out"": ""beni kapa pukfu pukfu""}, {""inp"": ""pukfu gadva sod"", ""out"": ""sod gadva pukfu pukfu""}, {""inp"": ""gadva pukfu beni"", ""out"": ""beni pukfu gadva gadva""}]","[{""inp"": ""beni gadva pukfu"", ""out"": ""pukfu gadva beni beni""}]","[{""inp"": ""beni sod"", ""out"": ""sod beni beni""}]","[{""inp"": ""sod beni kapa"", ""out"": ""beni kapa sod sod""}, {""inp"": ""beni kapa sod"", ""out"": ""kapa sod beni beni""}, {""inp"": ""sod kapa pukfu"", ""out"": ""kapa pukfu sod sod""}, {""inp"": ""pukfu beni gadva"", ""out"": ""beni gadva pukfu pukfu""}, {""inp"": ""gadva beni kapa"", ""out"": ""beni kapa gadva gadva""}]","[{""inp"": ""sod pukfu beni"", ""out"": ""pukfu beni sod sod""}]","[{""inp"": ""gadva sod"", ""out"": ""sod gadva gadva""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""extension"", ""partitioning"", ""permutation"", ""iteration"", ""reindexing""], ""op_names"": [""permutation_reverse"", ""extension_append_boundary_side_last""], ""op_families"": [""permutation"", ""extension""], ""op_params"": [{}, {""side"": ""last""}], ""shifted_op_names"": [""reindexing_rotate_k_-1"", ""extension_append_boundary_side_last""], ""shifted_op_families"": [""reindexing"", ""extension""], ""shifted_op_params"": [{""k"": -1}, {""side"": ""last""}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""beni pukfu sod sod""}",,
compositional_induction_string,reindexing_rotate_k_1 -> partitioning_by_offset_offset_1,reindexing -> partitioning,reindexing_rotate_k_1 -> extension_append_boundary_side_last,reindexing -> extension,hard,single_op_shift,True,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1,"{""1"": [""monsha""], ""2"": [""monsha""], ""3"": [""chuf""], ""4"": [""tur""], ""5"": [""gikdu""]}","{""1"": [""sebi""], ""2"": [""sebi""], ""3"": [""sebi""], ""4"": [""sebi""], ""5"": [""sebi""]}","[""gikdu""]","[""tur""]","[{""inp"": ""monsha tur sebi"", ""out"": ""monsha""}, {""inp"": ""monsha gikdu chuf"", ""out"": ""monsha""}, {""inp"": ""chuf tur monsha"", ""out"": ""chuf""}, {""inp"": ""tur sebi gikdu"", ""out"": ""tur""}, {""inp"": ""gikdu sebi chuf"", ""out"": ""gikdu""}]","[{""inp"": ""tur gikdu sebi"", ""out"": ""tur""}]","[{""inp"": ""gikdu chuf monsha tur"", ""out"": ""gikdu monsha""}]","[{""inp"": ""monsha sebi gikdu"", ""out"": ""gikdu monsha sebi sebi""}, {""inp"": ""sebi tur gikdu"", ""out"": ""gikdu sebi tur tur""}, {""inp"": ""monsha chuf sebi"", ""out"": ""sebi monsha chuf chuf""}, {""inp"": ""sebi tur monsha"", ""out"": ""monsha sebi tur tur""}, {""inp"": ""gikdu tur sebi"", ""out"": ""sebi gikdu tur tur""}]","[{""inp"": ""monsha gikdu tur"", ""out"": ""tur monsha gikdu gikdu""}]","[{""inp"": ""monsha sebi tur gikdu"", ""out"": ""gikdu monsha sebi tur tur""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""partitioning"", ""reindexing"", ""iteration"", ""extension"", ""permutation""], ""op_names"": [""reindexing_rotate_k_1"", ""partitioning_by_offset_offset_1""], ""op_families"": [""reindexing"", ""partitioning""], ""op_params"": [{""k"": 1}, {""offset"": 1}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""extension_append_boundary_side_last""], ""shifted_op_families"": [""reindexing"", ""extension""], ""shifted_op_params"": [{""k"": 1}, {""side"": ""last""}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""monsha""}",,
compositional_induction_string,reindexing_rotate_k_1 -> extension_append_boundary_side_last,reindexing -> extension,reindexing_rotate_k_1 -> partitioning_by_offset_offset_0,reindexing -> partitioning,hard,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"{""1"": [""mok kedche""], ""2"": [""mok shivu nukme mok""], ""3"": [""mok shivu nukme mok""], ""4"": [""mok shivu nukme mok""], ""5"": [""shivu nukme nukme""]}","{""1"": [""tibo shivu nukme""], ""2"": [""tibo shivu nukme""], ""3"": [""tibo shivu nukme""], ""4"": [""tibo shivu nukme""], ""5"": [""tibo shivu nukme""]}","[""nukme tibo tibo""]","[""tibo shivu""]","[{""inp"": ""mok kedche nukme"", ""out"": ""nukme mok kedche kedche""}, {""inp"": ""nukme tibo kedche"", ""out"": ""kedche nukme tibo tibo""}, {""inp"": ""mok nukme kedche"", ""out"": ""kedche mok nukme nukme""}, {""inp"": ""tibo mok kedche"", ""out"": ""kedche tibo mok mok""}, {""inp"": ""nukme shivu mok"", ""out"": ""mok nukme shivu shivu""}]","[{""inp"": ""nukme mok shivu"", ""out"": ""shivu nukme mok mok""}]","[{""inp"": ""tibo nukme"", ""out"": ""nukme tibo tibo""}]","[{""inp"": ""mok kedche nukme"", ""out"": ""nukme kedche""}, {""inp"": ""shivu kedche nukme"", ""out"": ""nukme kedche""}, {""inp"": ""kedche mok tibo"", ""out"": ""tibo mok""}, {""inp"": ""nukme mok tibo"", ""out"": ""tibo mok""}, {""inp"": ""kedche mok nukme"", ""out"": ""nukme mok""}]","[{""inp"": ""nukme shivu tibo"", ""out"": ""tibo shivu""}]","[{""inp"": ""shivu tibo"", ""out"": ""tibo""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""reindexing"", ""iteration"", ""permutation"", ""extension"", ""partitioning""], ""op_names"": [""reindexing_rotate_k_1"", ""extension_append_boundary_side_last""], ""op_families"": [""reindexing"", ""extension""], ""op_params"": [{""k"": 1}, {""side"": ""last""}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""partitioning_by_offset_offset_0""], ""shifted_op_families"": [""reindexing"", ""partitioning""], ""shifted_op_params"": [{""k"": 1}, {""offset"": 0}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""tibo nukme shivu shivu""}",,
compositional_induction_string,reindexing_rotate_k_1 -> permutation_reverse,reindexing -> permutation,reindexing_rotate_k_1 -> iteration_duplicate,reindexing -> iteration,hard,single_op_shift,True,0.75,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,"{""1"": [""pek sholu shis""], ""2"": [""pek sholu shis""], ""3"": [""pek sholu shis""], ""4"": [""pek shis sholu""], ""5"": [""pek sholu shis""]}","{""1"": [""rig shis pek""], ""2"": [""rig shis pek""], ""3"": [""rig shis pek""], ""4"": [""rig shis pek""], ""5"": [""rig shis pek""]}","[""pek shis sholu nabe rig""]","[""rig shis pek sholu nabe shis""]","[{""inp"": ""shis nabe sholu"", ""out"": ""nabe shis sholu""}, {""inp"": ""nabe sholu shis"", ""out"": ""sholu nabe shis""}, {""inp"": ""pek shis nabe"", ""out"": ""shis pek nabe""}, {""inp"": ""shis nabe pek"", ""out"": ""nabe shis pek""}, {""inp"": ""sholu rig nabe"", ""out"": ""rig sholu nabe""}]","[{""inp"": ""sholu pek shis"", ""out"": ""pek sholu shis""}]","[{""inp"": ""sholu pek shis nabe rig"", ""out"": ""nabe shis pek sholu rig""}]","[{""inp"": ""rig pek sholu"", ""out"": ""sholu rig pek sholu rig pek""}, {""inp"": ""nabe rig pek"", ""out"": ""pek nabe rig pek nabe rig""}, {""inp"": ""shis rig sholu"", ""out"": ""sholu shis rig sholu shis rig""}, {""inp"": ""shis nabe rig"", ""out"": ""rig shis nabe rig shis nabe""}, {""inp"": ""shis sholu rig"", ""out"": ""rig shis sholu rig shis sholu""}]","[{""inp"": ""shis rig pek"", ""out"": ""pek shis rig pek shis rig""}]","[{""inp"": ""pek sholu nabe shis rig"", ""out"": ""rig pek sholu nabe shis rig pek sholu nabe shis""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""reindexing"", ""partitioning"", ""iteration"", ""permutation"", ""extension""], ""op_names"": [""reindexing_rotate_k_1"", ""permutation_reverse""], ""op_families"": [""reindexing"", ""permutation""], ""op_params"": [{""k"": 1}, {}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""iteration_duplicate""], ""shifted_op_families"": [""reindexing"", ""iteration""], ""shifted_op_params"": [{""k"": 1}, {}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""rig shis pek""}",,
compositional_induction_string,extension_append_boundary_side_first -> partitioning_by_offset_offset_0,extension -> partitioning,extension_append_boundary_side_first -> reindexing_rotate_k_-1,extension -> reindexing,hard,single_op_shift,True,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.05,"{""1"": [""beku puf""], ""2"": [""beku gide beku""], ""3"": [""beku gide puf""], ""4"": [""beku gide puf""], ""5"": [""beku misi beku""]}","{""1"": [""misi gide puf""], ""2"": [""puf gide misi""], ""3"": [""puf gide misi""], ""4"": [""puf gide misi""], ""5"": [""puf gide misi""]}","[""puf gide beku zocho misi""]","[""zocho puf misi beku""]","[{""inp"": ""zocho misi puf"", ""out"": ""zocho puf""}, {""inp"": ""gide zocho beku"", ""out"": ""gide beku""}, {""inp"": ""misi zocho beku"", ""out"": ""misi beku""}, {""inp"": ""puf beku misi"", ""out"": ""puf misi""}, {""inp"": ""puf gide misi"", ""out"": ""puf misi""}]","[{""inp"": ""beku gide puf"", ""out"": ""beku puf""}]","[{""inp"": ""puf zocho misi beku gide"", ""out"": ""puf misi gide""}]","[{""inp"": ""beku puf misi"", ""out"": ""puf misi beku beku""}, {""inp"": ""beku gide misi"", ""out"": ""gide misi beku beku""}, {""inp"": ""misi gide zocho"", ""out"": ""gide zocho misi misi""}, {""inp"": ""puf misi gide"", ""out"": ""misi gide puf puf""}, {""inp"": ""zocho beku puf"", ""out"": ""beku puf zocho zocho""}]","[{""inp"": ""misi puf gide"", ""out"": ""puf gide misi misi""}]","[{""inp"": ""beku gide zocho puf misi"", ""out"": ""gide zocho puf misi beku beku""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""permutation"", ""partitioning"", ""iteration"", ""reindexing"", ""extension""], ""op_names"": [""extension_append_boundary_side_first"", ""partitioning_by_offset_offset_0""], ""op_families"": [""extension"", ""partitioning""], ""op_params"": [{""side"": ""first""}, {""offset"": 0}], ""shifted_op_names"": [""extension_append_boundary_side_first"", ""reindexing_rotate_k_-1""], ""shifted_op_families"": [""extension"", ""reindexing""], ""shifted_op_params"": [{""side"": ""first""}, {""k"": -1}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""misi gide""}",,
compositional_induction_string,reindexing_rotate_k_1 -> partitioning_by_offset_offset_0,reindexing -> partitioning,reindexing_rotate_k_1 -> partitioning_by_offset_offset_0,reindexing -> partitioning,medium,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"{""1"": [""dud""], ""2"": [""chesh""], ""3"": [""chesh""], ""4"": [""pab""], ""5"": [""chesh""]}","{""1"": [""pab""], ""2"": [""pab""], ""3"": [""pab""], ""4"": [""pab""], ""5"": [""dud""]}","[""dud""]","[""pab""]","[{""inp"": ""pab pab pab dud"", ""out"": ""dud pab""}, {""inp"": ""pab chesh dud"", ""out"": ""dud chesh""}, {""inp"": ""pab dud dud pab"", ""out"": ""pab dud""}, {""inp"": ""dud pab chesh dud"", ""out"": ""dud pab""}, {""inp"": ""dud chesh dud"", ""out"": ""dud chesh""}]","[{""inp"": ""dud chesh pab chesh"", ""out"": ""chesh chesh""}]","[{""inp"": ""chesh dud"", ""out"": ""dud""}]","[{""inp"": ""dud chesh pab dud"", ""out"": ""dud chesh""}, {""inp"": ""dud dud chesh"", ""out"": ""chesh dud""}, {""inp"": ""dud pab dud"", ""out"": ""dud pab""}, {""inp"": ""dud chesh pab pab"", ""out"": ""pab chesh""}, {""inp"": ""pab dud dud dud"", ""out"": ""dud dud""}]","[{""inp"": ""pab pab pab"", ""out"": ""pab pab""}]","[{""inp"": ""pab chesh"", ""out"": ""chesh""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""partitioning"", ""extension"", ""reindexing""], ""op_names"": [""reindexing_rotate_k_1"", ""partitioning_by_offset_offset_0""], ""op_families"": [""reindexing"", ""partitioning""], ""op_params"": [{""k"": 1}, {""offset"": 0}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""partitioning_by_offset_offset_0""], ""shifted_op_families"": [""reindexing"", ""partitioning""], ""shifted_op_params"": [{""k"": 1}, {""offset"": 0}], ""num_steps"": 2, ""repetition_mode"": ""medium"", ""old_rule_post_query_output"": ""pab pab""}",,
compositional_induction_string,permutation_reverse -> extension_append_boundary_side_last,permutation -> extension,reindexing_rotate_k_1 -> extension_append_boundary_side_last,reindexing -> extension,medium,single_op_shift,True,0.0,0.375,0.375,0.0,0.0,0.0,0.375,1.0,0.0,1.0,0.0,0.11249999999999999,"{""1"": [""besu vola vola""], ""2"": [""besu vola vola vola""], ""3"": [""besu vola vola sos""], ""4"": [""besu vola vola sos""], ""5"": [""besu vola vola besu""]}","{""1"": [""sos besu besu besu""], ""2"": [""besu vola sos besu besu besu""], ""3"": [""besu besu vola sos sos sos""], ""4"": [""besu sos besu besu besu""], ""5"": [""besu sos besu besu besu""]}","[""sos sos sos""]","[""sos sos vola vola""]","[{""inp"": ""vola besu vola vola"", ""out"": ""vola vola besu vola vola""}, {""inp"": ""vola sos vola"", ""out"": ""vola sos vola vola""}, {""inp"": ""sos vola vola besu"", ""out"": ""besu vola vola sos sos""}, {""inp"": ""sos sos vola"", ""out"": ""vola sos sos sos""}, {""inp"": ""besu vola besu"", ""out"": ""besu vola besu besu""}]","[{""inp"": ""besu vola vola"", ""out"": ""vola vola besu besu""}]","[{""inp"": ""sos sos"", ""out"": ""sos sos sos""}]","[{""inp"": ""vola sos besu"", ""out"": ""besu vola sos sos""}, {""inp"": ""sos besu besu vola"", ""out"": ""vola sos besu besu besu""}, {""inp"": ""besu vola sos besu"", ""out"": ""besu besu vola sos sos""}, {""inp"": ""vola besu sos vola"", ""out"": ""vola vola besu sos sos""}, {""inp"": ""vola besu sos besu"", ""out"": ""besu vola besu sos sos""}]","[{""inp"": ""sos besu besu besu"", ""out"": ""besu sos besu besu besu""}]","[{""inp"": ""sos vola"", ""out"": ""vola sos sos""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""extension"", ""reindexing"", ""permutation""], ""op_names"": [""permutation_reverse"", ""extension_append_boundary_side_last""], ""op_families"": [""permutation"", ""extension""], ""op_params"": [{}, {""side"": ""last""}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""extension_append_boundary_side_last""], ""shifted_op_families"": [""reindexing"", ""extension""], ""shifted_op_params"": [{""k"": 1}, {""side"": ""last""}], ""num_steps"": 2, ""repetition_mode"": ""medium"", ""old_rule_post_query_output"": ""besu besu besu sos sos""}",,
